"Unhinged Streisand: ‘Send in the Clowns’ remix all about Trump"	
"Vatican Women Magazine’s Founder And Editorial Board Quit, Claim Vatican Tried To Discredit Them"	24
"Video shows far-left activists storm ICE facility, remove American flag — then raise Mexican flag"	27
"Virginia Beach gunman DeWayne Craddock quit job hours before massacre"	18
"Watch Live! Mueller Rorschach Test: Democrat Insanity On Display"	44
"Watch Live: Big Tech Officially Announces Plan To Censor All Conservatives & Christians On A Planetary Scale"	44
"What HBO’s “Chernobyl” Got Right, and What It Got Terribly Wrong"	-9
"White House releases photos of Trump, Rush Limbaugh playing golf"	9
"Woman Who Was Allegedly Beaten At Dominican Resort Demanded $2.2M Before Going Public, The Resort Said"	24
"Women voters of color are watching how Democrats respond to attacks on “the Squad”"	-16
"Yet another of Donald Trump’s top White House advisers resigns amid controversy"	-34
"a Contentious, Constructive Debate on the Media and Political Humiliation from the Mueller Report"	-23
"‘Great, NOW the GOP is makin’ it rain’! AOC quick to blame Repubs for flooding, gets SCHOOLED on how weather works"	29
"‘Italy’s Trump’ Launches a Nationalist Campaign to Destroy Europe"	-21
"‘It’s a sexist and racist attack’: Trump’s regulation to weaken home health care unions takes effect"	-13
"‘Three Peaks’: An Avalanche of Family Jealousies, High in the Sky"	-21
"‘WE’RE TOO LATE’: Democrat Andrew Yang Takes Climate Hysteria To New Level"	28
"As Joe Biden Hints at Presidential Run, Andrew Cockburn Looks at His ""Disastrous Legislative Legacy"""	-19
"#BackPoch: Tottenham fans urge Daniel Levy to back boss Mauricio Pochettino"	-10
"'Biggest Fight Is Against The Clock' As Death Toll Rises From Cyclone Idai"	-5
"11,000 Americans Will Die Waiting for Transplants This Year"	-5
"16-Year-Olds Want a Vote. Fifty Years Ago, So Did 18-Year-Olds."	-5
"2019 is shaping up to be a very bad year for measles"	-16
"2020 candidates’ 404 pages, ranked by cringe factor"	-5
"4 Myths Fueling the Fight Over NYC’s Exclusive High Schools"	-15
"70% Of Russians Approve Of Mass Murderer Joseph Stalin’s Impact On Country: Poll"	24
"8 things to know about tourist deaths in the Dominican Republic"	-10
"A Generation Is Learning How to Strike"	-28
"A Genuine Populist is Running for West Virginia Governor. His Donor Rolls Broke the State’s Campaign Finance Software."	-23
"A Remote Australian Archipelago Is Home to Roughly 600 People and 414 Million Pieces of Trash"	-24
"A Senator Wants to Have a Greater Impact. So He’s Leaving the Senate."	-5
"A U.S. Marine Looks Back at Fallujah"	9
"A day at the beach could get a bit more expensive. L.A. County is voting on fee hikes"	-6
"ABC News Poll Shows Support for Abortion Rights Ticking Up"	-24
"ADW Capital Demands Public Strategic Alternatives Process, Announces Its Own Public Investor Meeting to Discuss the Mismanagement of Select Interior Concepts and Encourages All Investors to Refrai..."	0
"AOC Wants To Kill the Department of Homeland Security. Libertarians Have a Plan For That."	18
"AOC sued for blocking people on Twitter"	
"Across the Country, Progressives Are Pushing for Universal Rent Control — and New York Is Next"	-23
"Acting Defense chief says he'll 'look into' reported request to move USS McCain out of Trump's sight"	-3
"Activists Are Actually Trying to Get Rid of Straw Emojis Now"	20
"After 13 straight days of devastating tornadoes, 39 million under severe weather threat"	-6
"After flood of meth-soaked letters hits O.C. jails, sheriff announces crackdown"	-6
"Amanda Knox Returns To Italy For First Time Since Being Freed From Prison In 2011"	-20
"Americans Are the Real Casualties of the Trump-‘Squad’ Showdown"	-15
"As Ebola Cases Rise in Congo, the W.H.O. Declines to Issue Emergency Declaration"	-5
"Assailants attacked an Ebola treatment center in Congo — again. It’s a major setback."	-16
"Baby Makes Excellent Use of His Foot to Eat Ice Cream and People Appreciate It"	-1
"Before the double-dealing allegations, there were red flags over $30-million DWP contract"	-6
"Biden unveils health plan doubling down on the Afforable Care Act"	44
"Bipartisan Rage At FBI For Hiding Details Of Russia Cyberattack On FL Elections"	-13
"Boko Haram: A decade of terror explained"	-3
"Boris Johnson is at risk of losing his seat in the next election"	13
"Brickbat: It's a Gas, Gas, Gas"	18
"British Airlines flight hits extreme turbulence: 'Loads of people hitting the ceiling'"	27
"British Airways suspends Cairo flights as security precaution"	-6
"Budget Deal Moving Ahead, Despite Outrage on the Right"	12
"Burkina Faso Church Attack Leaves 6 Dead"	24
"Buttigieg eyes changing Washington's 'mesmerizing horror show'"	-3
"Buzzfeed Used User Data, Created Anti-Trump Ads, Wrote Anti-Trump Hit Pieces While Taking Millions from Far Left PACs"	35
"CNN’s Brian Stelter tweets cryptic ‘storm approaching’ gif on eve of Mueller report (and LMAO at the replies)"	29
"CannTrust downgraded to underperform from buy at BofA Merrill Lynch"	5
"Chart of the Day: The Probability of Recession Is Now 20%"	-24
"Charts of the Day: The High Cost of Hospital Care"	12
"Check out the LSWA's Class 5A All-State Boys and Girls Basketball teams"	-23
"Chelsea Manning Warns That Trump Will Go After Journalists With “Indictments and Charges”"	-10
"Chicago’s Inspector General Finds the City’s Gang Database Is Riddled With Errors"	-5
"Chicago’s Police Accountability Office Fails a Major Test"	-23
"Chile says opposition activist Leopoldo López and family have sought refuge in ambassador's residence in Venezuela"	0
"China’s DJI plans to build drones in California amid U.S. security concern"	28
"Chinese woman arrested at Trump’s Mar-a-Lago resort to remain in custody"	28
"Climate Change and the New Age of Extinction"	-9
"Column: At L.A. City Hall, incompetence and corruption are close cousins"	-6
"Congressional Leaders to Start Budget Talks with White House Next Week: Report"	12
"Cooking, Dancing, Hoping: A Day in the Life of a Smorgasburg Food Stall"	-5
"Crypto miner Bitmain’s IPO plans at risk of being shelved"	-3
"Daughter of Army vet who died at Dominican resort: Funeral home 'pressured' me to make a decision about my father's remains"	27
"David Knight Show: Comey Threatens Trump Indictment Post-Presidency"	44
"Dayton shooter Connor Betts fired at least 41 rounds in 30 seconds: cops"	18
"Dear Pepper: Trouble with Two Friends"	-9
"Democrats Ponder How to Avoid a Climate Debate"	-24
"Document of the Week: Facebook Disappoints Authorities—Again"	9
"Document of the Week: When Sweden Wanted Nukes"	9
"Doing Someone Else’s Uni Homework Could Soon Be a Crime in Australia"	-10
"Drivers Can Get Cheaper Collision Car Insurance Following The Next Tips"	0
"EARTHQUAKE! American Humane Rescue Team Offers Tips to Keep Pets Safe Before, During and After Earthquakes"	0
"Earthquakes leaves dozens of homes unfit for living in Trona"	-6
"Ernst Mildly Swats At President On McCain: ‘I Don’t Appreciate It’"	-13
"Europe’s Future Will Be Decided in North Africa"	9
"Experts: Iran Air Defense Missiles Must Be Taken Seriously"	-15
"Extraterrestrial Enthusiast Trains to Free Aliens From Area 51 With the Essential Workout Routine"	-1
"Faced with ‘electability’ question in 2020, women point to 2018 wins"	
"Federal Judge Upholds Trump Short-Term Health Plan Expansion"	34
"Federal Reserve lowers interest rates for the first time since the 2008 recession"	27
"Federal judge blocks Arkansas and Kentucky Medicaid work requirements"	-13
"Fishermen find pieces of US drone shot down over Iran, ambassador says"	18
"Flooding in Baton Rouge: Streets closed, cars stuck, some buildings take on water"	-23
"Former Head Of Security Of Festival Where Mass Shooting Happened, Speaks Out"	44
"Former LSU DL, Hammond native Ed Alexander gets shot at NFL with Seattle Seahawks"	-23
"French probes ultra-right plot to attack religious venue"	0
"From Coldplay private shows to Ronaldo’s yacht, here’s how Crazy Rich Indians holiday"	-5
"GOP Rep: Immigrants Know Trump Is Serious About Border"	-28
"Georgia's Department of Public Health Is Going After a Charity That Feeds Hungry Kids for Using 'Uncertified' Kitchens"	18
"Getting Poorer While Working Harder: The “Cliff Effect”"	-24
"Ginni Thomas Plans New Conservative Supergroup to “Protect President Trump”"	-23
"Google Blacklists Free Speech Platform Gab's Latest App"	-15
"Gun control could finally have its moment in Virginia"	-16
"Hacked Emails Show GOP Demands on Border Security Were Crafted by Industry Lobbyists"	-23
"Here are the actual quotes from Mueller’s report in Bill Barr’s summary"	-16
"Here’s why AG Barr will have the last word on the Russia investigation — even after Mueller’s testimony"	-23
"Hezbollah Isn’t Just in Beirut. It’s in New York, Too."	9
"High winds wreak havoc on window washers outside high-rise"	-6
"Hollywood Writers Attempt Life Without Agents"	-9
"Horror As Pendulum Ride At India Amusement Park Snaps"	28
"Hot take alert! David Hogg counters Mike Pence’s pro-#2A tweet with a reminder about what Jesus didn’t own"	29
"Hours after mass escape, migrants chant for food, freedom"	27
"House Majority Leader Steny Hoyer Is Facing a Primary Challenge"	-23
"Howard Schultz takes a 'detour' in travels across America, postponing any announcement on whether or not he'll actually run for president"	0
"Huckabee Says Sarah Sanders Running for Governor 'Could Happen'"	-28
"Hundreds evacuated after WWII-era bomb found in Germany"	18
"ISIS Leader Abu Bakr al-Baghdadi Makes First Video Appearance In 5 Years"	-20
"ISIS’s West African Offshoot Is Following al Qaeda’s Rules for Success"	9
"Ida B. Wells Society and ProPublica Announce the 2019 Data Institute"	-5
"If Classrooms Are “Free of Politics,” the Right Wing Will Grow"	-24
"Illinois Becomes 11th State to Legalize Weed"	18
"In Rwanda, We Know All About Dehumanizing Language"	-15
"In Space Jam 2, LeBron Should Play for the Monstars"	-21
"India election 2019: Oldest voter explains why it's important to vote"	-3
"Insane video shows Viking Sky cruise ship thrown into chaos at sea"	18
"Iran Stepping Back After Preparing To Attack US Forces"	24
"Iranian hackers wage cyber campaign amid tensions with US"	20
"Israel’s Netanyahu Set to Win Fifth Term After Vow to Annex West Bank"	-24
"Istanbul vote rerun tests Turkey’s democracy"	-3
"Japanese American internment camp survivors hold protest outside migrant family jail"	44
"Jay Inslee has a radical plan to phase out fossil fuel production in the US"	-16
"Jerry Nadler Was Born to Battle Trump"	-19
"John Carlos Frey: America's Deadly Stealth War on the Mexico Border Is Approaching Genocide"	-19
"Jordan Peterson’s Book Pulled from New Zealand Shelves Following Mosque Shootings"	-10
"Kellyanne Conway has a whole new problem"	-34
"Kellyanne Conway just did it again"	-34
"Kim Jong Un Accepts Trump's Invitation To Meet At DMZ"	-20
"Kindergarten Cop actor is arrested for public intoxication in Alabama"	13
"Leaders In Baltimore And Maryland Denounce Trump Tweets Attacking Elijah Cummings"	-5
"Letters: Families of murder victims need sustained support"	-23
"Lindsey Graham to Mueller: If Barr misrepresented your conversation with him, here’s your chance to tell us"	
"Lula Is Innocent. Free Him Now."	-28
"MASN owes Nationals tens of millions, MLB panel rules"	-10
"Making Georgia’s Bad Elections Even Worse"	-19
"Malaysia Plans to Decriminalise Drug Possession for Personal Use"	-10
"Man who confessed to killing 11-year-old sentenced to life"	27
"McConnell: We're Seeing 'Full Socialism on Display' in the 2020 Dem Presidential Primaries"	-15
"Measles case confirmed in Maryland in a person who was in Pikesville"	-10
"Meet the trainer to royals, rulers and billionaires"	-6
"Michael Avenatti Seeks Vengeance On Jacob Wohl"	28
"Monsoonal moisture brings another day of sweltering heat to Southern California"	-6
"More Leftist Infighting: Black Feminist Panel Barred From Speaking, Accused of Transphobia"	24
"Mueller Report Details Trump’s Attempts to Influence Probe"	20
"Mueller Stoked Trump-Russia Alarmism, Despite Finding No Collusion"	-24
"Mueller found no Trump collusion with Russia, not enough evidence for obstruction: Barr"	18
"NBC Reporter Dismisses Host Bringing Up Dayton Shooter’s Pro-Warren Tweet"	24
"NJ Millionaires Tax Has No Chance, Top Lawmaker Says"	-28
"NYT: U.S. Steps Up Attacks on Russian Electrical Grid, but Trump May Be in the Dark"	-21
"Nancy Pelosi and Cheri Bustos Continue Dividing Democratic Party, Take New Swipes at Ocasio-Cortez"	-23
"Navy SEAL Acquitted of Murder Is Sentenced Over Posing With a Corpse"	-5
"Netflix vows to work with ACLU in fight against draconian Georgia anti-abortion law"	-23
"Neutron Stars Merge, Form An Extremely Powerful Magnetic Field"	44
"New York Lawmakers Advance Bill to Provide Congress With Trump’s Tax Returns"	-24
"Nike fiscal Q3 rev. $9.6 billion, in line with expectations"	5
"Nobody Should Be Placed in Solitary Confinement—Not Even Paul Manafort"	18
"Obama honors 'American statesman' Richard Lugar"	9
"Orange chief Richard acquitted in long-running fraud case"	-3
"POLITICO Playbook: How will Trump’s race drumbeat play in 2020"	-3
"Peruvian President Vizcarra proposes early legislative elections"	28
"Peter Thiel: Elizabeth Warren Is Most ‘Dangerous’ 2020 Candidate"	34
"Plunging response rates to household surveys worry policymakers"	4
"Poland’s Government Is Systematically Silencing Opposition Voices"	9
"Police investigating after woman finds anti-LGBTQ sticker on her car"	-3
"President Trump claimed he revoked John Brennan's security clearance — but he never did"	27
"Prices for Top-Selling Drugs Soared Over 6 Years, Study Finds"	12
"Quarter of Brits lose sleep over debt"	-10
"Queen Elizabeth Learned To Shoot At 14 With Churchill’s Tommy Gun"	24
"Quinnipiac Poll: 61% Oppose Trump Impeachment"	-28
"Raw Data: Workers Earning Minimum Wage"	-24
"Rep. Tulsi Gabbard: Mueller discovering collusion could have ‘led to civil war’"	
"Republicans Plan to Rig Elections for a Decade"	-19
"Right-Wing Supreme Court Gives Green Light to Partisan Gerrymandering"	-24
"Romney to vote against budget deal: Agreement 'perpetuates fiscal recklessness'"	9
"Schiff: ‘Time is running out’ for Mueller to testify"	-3
"Scientists Want to Inspire Public Conversations About Death"	-10
"Scientology Church's Cruise Ship Quarantined In St. Lucia Over Confirmed Measles Case"	-20
"Scouted: You Can Get SodaStream’s Soda Maker Today on Amazon for Less Than $60"	-21
